topic,Y,iter
1,3.393969756454014,998
2,5.007149631706261,998
1,5.614758267356179,999
2,4.284209154288447,999
1,6.112248038464382,1000
2,4.7385001508213795,1000
1,6.892736350428062,1001
2,4.706215409971194,1001
1,4.176998205128063,1002
2,6.64786585461627,1002
1,5.459093481174199,1003
2,4.239973355101094,1003
1,4.6536302594382155,1004
2,4.000641137919245,1004
1,4.547320442664709,1005
2,6.281277878998815,1005
1,3.895845876971872,1006
2,6.486328344677688,1006
1,5.428356352486045,1007
2,6.509148739845926,1007
1,3.6485540616004135,1008
2,5.607271718889672,1008
1,2.4227654496667927,1009
2,6.1247476403935135,1009
1,4.988032831788798,1010
2,6.25881424047429,1010
1,2.022554625682956,1011
2,5.483486845971316,1011
1,4.647885620083856,1012
2,5.426700679655862,1012
1,4.3689481709303,1013
2,6.256039525573224,1013
1,5.461699930386836,1014
2,4.771171583819946,1014
1,4.269320364235515,1015
2,4.998367123705504,1015
1,3.0357759372852735,1016
2,5.001152620539909,1016
1,5.412414537608177,1017
2,3.752695272610603,1017
1,2.5212182345485554,1018
2,5.511652918547227,1018
1,3.692112561279201,1019
2,5.496073359147906,1019
1,3.0818010638237485,1020
2,6.547470569225676,1020
1,1.76069311158853,1021
2,5.573059827973038,1021
1,3.906291614362047,1022
2,5.079181276962316,1022
1,5.494573828284199,1023
2,6.131761079437585,1023
1,6.6475584422279494,1024
2,5.046582790213067,1024
1,4.50455542257651,1025
2,6.333443358291643,1025
1,3.746634951088406,1026
2,6.363828311235493,1026
1,4.336945310601758,1027
2,5.681233590875019,1027
1,3.9683444861268726,1028
2,5.38525300018379,1028
1,5.041475792239971,1029
2,4.5037186921307475,1029
1,5.495782937730182,1030
2,5.292834876688177,1030
1,5.057384043660169,1031
2,6.057668501453888,1031
1,2.438304668547314,1032
2,4.580685272262681,1032
1,2.911911953865751,1033
2,4.386111814058169,1033
1,4.989653299531542,1034
2,5.478617619115632,1034
1,2.2767798133443753,1035
2,5.700596448752368,1035
1,6.289869397452279,1036
2,5.848990363889014,1036
1,5.9688560425837345,1037
2,5.529856853997498,1037
1,4.089201882138021,1038
2,5.042111160636042,1038
1,4.450337058572533,1039
2,5.216852825122713,1039
1,4.009695839321077,1040
2,5.997867541948222,1040
1,3.4157417962146983,1041
2,5.705504915846406,1041
1,1.2575082667970423,1042
2,6.161715317083223,1042
1,2.967878066884844,1043
2,4.982942726727996,1043
1,3.378074968056749,1044
2,6.616635212927996,1044
1,3.339763409889999,1045
2,6.127542602994234,1045
1,5.556222665093068,1046
2,4.285653024487524,1046
1,3.004086924398943,1047
2,4.524860326397723,1047
1,4.985701377235179,1048
2,6.019569788373567,1048
1,5.0366028501039155,1049
2,4.562318250357101,1049
1,3.108059293639841,1050
2,6.486093651386656,1050
1,3.841787709940824,1051
2,6.332578522054207,1051
1,3.8744869885342856,1052
2,6.796510796079846,1052
1,4.125641802716206,1053
2,6.184175445771194,1053
1,6.581431595416612,1054
2,5.341921240741305,1054
1,3.1457459698214727,1055
2,5.702209746374007,1055
1,3.157062723970999,1056
2,5.691432402735468,1056
1,4.552540339422933,1057
2,6.431794732301802,1057
1,1.3439946520400918,1058
2,6.799360114887665,1058
1,3.1562821303723294,1059
2,5.937583557736902,1059
1,3.7885166859915818,1060
2,6.316900400695011,1060
1,2.1793756475725994,1061
2,4.829126478764054,1061
1,4.200258653347656,1062
2,4.935702024049118,1062
1,3.941309331582681,1063
2,3.341127411681288,1063
1,1.5098733773381892,1064
2,7.378836199567572,1064
1,3.436761810217529,1065
2,4.474427535066691,1065
1,4.157847047400968,1066
2,6.118479736363018,1066
1,4.2448807886915505,1067
2,6.059558163511475,1067
1,3.625723926210303,1068
2,5.036061777286221,1068
1,3.938258460362601,1069
2,7.091909766164709,1069
1,5.0146653532827505,1070
2,6.7794687806601175,1070
1,4.986537542695167,1071
2,5.7218643212422595,1071
1,4.205284151914308,1072
2,6.361296193200615,1072
1,4.420038276778463,1073
2,4.999542534190235,1073
1,2.91111061795215,1074
2,6.843722878745327,1074
1,4.020855006399504,1075
2,7.279124083047408,1075
1,3.949646303053598,1076
2,7.593721922496121,1076
1,4.078141896775771,1077
2,5.47377418846248,1077
1,4.6009280174466936,1078
2,6.315695952561462,1078
1,2.552837504437917,1079
2,6.343897939125472,1079
1,1.4381946828435823,1080
2,7.957314323542202,1080
1,2.891713751859679,1081
2,6.14939820986144,1081
1,2.1908782050229143,1082
2,8.077094208154922,1082
1,3.066712290254811,1083
2,7.011968782356771,1083
1,2.397271181088992,1084
2,8.188398406003897,1084
1,2.2229400213847836,1085
2,6.798419252656496,1085
1,3.4089532665452955,1086
2,4.6423982387064955,1086
1,5.075963277770511,1087
2,5.028581364115443,1087
1,3.7179672393535204,1088
2,5.298601322237942,1088
1,2.7877039172222853,1089
2,6.803912838298752,1089
1,2.5809899389970874,1090
2,7.202513128220321,1090
1,4.63843509974113,1091
2,4.054435746731269,1091
1,3.13182287584178,1092
2,6.3728988354864295,1092
1,3.1295265786141093,1093
2,6.497627187629761,1093
1,3.0279725570537734,1094
2,7.647879233227864,1094
1,4.716261727734297,1095
2,5.979612914752496,1095
1,5.2708236340050485,1096
2,4.5806190676588185,1096
1,4.97520004760608,1097
2,6.261505647541557,1097
1,3.389140447311573,1098
2,4.006693633407112,1098
1,6.299874282669955,1099
2,6.359241765600111,1099
1,0.9686144046237876,1100
2,7.362126444810511,1100
1,4.629415453088442,1101
2,7.089250012094763,1101
1,1.45884642908984,1102
2,9.888877453634025,1102
1,4.354267065605165,1103
2,6.811226770541344,1103
1,3.1320324881062267,1104
2,5.731039266157901,1104
1,2.8952067795936913,1105
2,5.589438889394065,1105
1,3.7105433720442687,1106
2,5.791625794696387,1106
1,3.7189219466772654,1107
2,7.384998022516601,1107
1,3.332443422351346,1108
2,7.184123788385232,1108
1,1.7258992186891184,1109
2,6.679729228003231,1109
1,3.2823904224449545,1110
2,7.215269169030643,1110
1,2.215983159071046,1111
2,8.122986287227278,1111
1,1.701293138985202,1112
2,6.662265852353335,1112
1,1.7789124101315557,1113
2,7.3977493762667645,1113
1,4.712703761407104,1114
2,5.952217142716559,1114
1,3.7770129631803555,1115
2,6.427422517922449,1115
1,3.895892631036238,1116
2,6.386411284344191,1116
1,2.223221216954107,1117
2,6.853352830886975,1117
1,4.424498851172832,1118
2,6.409678036946742,1118
1,3.7135265429945403,1119
2,6.273081321214763,1119
1,2.5183702081987214,1120
2,7.208644727785956,1120
1,6.385632146878359,1121
2,5.230908229953199,1121
1,2.2289758071594097,1122
2,7.480427818136695,1122
1,4.669637653219457,1123
2,6.4259237826861515,1123
1,5.092269811924205,1124
2,4.9692367795100845,1124
1,2.7241119779428744,1125
2,6.8130569509631,1125
1,4.160671296658965,1126
2,6.893607215575964,1126
1,4.1486193406828304,1127
2,6.862135858952393,1127
1,5.035030846905295,1128
2,5.736489905477269,1128
1,4.327921023496149,1129
2,5.6847297344506655,1129
1,3.168229498779274,1130
2,6.431361933021658,1130
1,4.260541071126181,1131
2,5.589068618700151,1131
1,4.705801650929584,1132
2,4.671372940297519,1132
1,4.62519501975695,1133
2,6.438003677980172,1133
1,3.8278240483092416,1134
2,5.912123188387967,1134
1,5.007362605388293,1135
2,5.038207070504419,1135
1,3.7589192510229674,1136
2,5.7766885047097505,1136
1,6.105712237114179,1137
2,3.5893752613469787,1137
1,3.974948931030512,1138
2,6.513608345258815,1138
1,3.3721349289371654,1139
2,5.701456589185931,1139
1,5.606657794483646,1140
2,5.754139796236806,1140
1,5.573283438318644,1141
2,3.3441360000091773,1141
1,4.260666632339026,1142
2,5.6296162481158225,1142
1,5.409839646128964,1143
2,4.27956856391384,1143
1,5.354506115159476,1144
2,4.14646571161711,1144
1,3.335186241005115,1145
2,6.709332537544793,1145
1,5.297488355858573,1146
2,4.054003238842926,1146
1,3.3782831731065093,1147
2,6.652199562839617,1147
1,3.3465202833238727,1148
2,6.221059095467878,1148
1,2.5274866560539735,1149
2,5.992566193785646,1149
1,3.838433101665541,1150
2,4.7824457291077325,1150
1,1.9140941893738237,1151
2,6.2554459304933845,1151
1,4.367372573465258,1152
2,7.1547757709059,1152
1,4.332393653308874,1153
2,6.272642289475477,1153
1,6.624422175062253,1154
2,3.345034994874643,1154
1,4.061428728469343,1155
2,4.848825022440578,1155
1,5.2980440651898215,1156
2,5.96310701362793,1156
1,4.3674711838730715,1157
2,4.81422865681999,1157
1,3.309529480159156,1158
2,4.9642662875293615,1158
1,5.373970608913895,1159
2,5.335475646536607,1159
1,6.108963479273574,1160
2,5.920383156764123,1160
1,2.931637174779769,1161
2,5.607212132293146,1161
1,5.407946508560495,1162
2,5.292149160218435,1162
1,5.372152174004452,1163
2,4.8002980697308395,1163
1,1.866747127174572,1164
2,5.830143733999408,1164
1,4.9759273140658715,1165
2,5.423019957089658,1165
1,4.146996664191267,1166
2,5.5989722078362325,1166
1,6.182967803411565,1167
2,5.49834570979153,1167
1,2.565850151218402,1168
2,6.1520931742357154,1168
1,3.334129042809215,1169
2,5.022675628557199,1169
1,3.1428370563744807,1170
2,5.0217507417459135,1170
1,4.46828367356075,1171
2,4.323106372154961,1171
1,4.998415814947733,1172
2,5.525584931811521,1172
1,3.0689911769558593,1173
2,5.497341439411715,1173
1,3.172583938167482,1174
2,2.237365388118925,1174
1,3.6115816141772443,1175
2,6.325884783481348,1175
1,4.2148170961896385,1176
2,5.034381549972976,1176
1,4.633598397154059,1177
2,4.7530820809051315,1177
1,4.980179986634434,1178
2,6.5624201238972235,1178
1,4.6121923240487055,1179
2,4.059063659900918,1179
1,3.415431564255534,1180
2,5.425214799279542,1180
1,4.509607429148186,1181
2,6.206437480236143,1181
1,5.42640512649336,1182
2,5.847013139541166,1182
1,3.763400216689712,1183
2,6.312895064721024,1183
1,7.450933677305868,1184
2,3.2376669459497576,1184
1,6.617465420864311,1185
2,5.271316717817614,1185
1,8.623367931097013,1186
2,4.534838888871023,1186
1,5.470618083042428,1187
2,4.785870936073131,1187
1,6.051371046471623,1188
2,7.511311974160777,1188
1,6.274943204014113,1189
2,2.890396355952942,1189
1,4.7855163892255455,1190
2,5.364936302841761,1190
1,6.105128208611508,1191
2,5.016344447592767,1191
1,5.314546242846754,1192
2,4.667159022113122,1192
1,3.0197776128811578,1193
2,5.945201523093042,1193
1,3.711006494532437,1194
2,5.230799504248165,1194
1,3.748416957756141,1195
2,5.011804954106907,1195
1,4.662875967903103,1196
2,4.742498291634064,1196
1,4.649241173808744,1197
2,5.955318682452278,1197
1,6.407481320978907,1198
2,4.4207030921272255,1198
1,3.6644826130479284,1199
2,5.211449580588306,1199
1,2.733466714272393,1200
2,6.8523605970246635,1200
1,3.4254605868704093,1201
2,6.100222322374855,1201
1,6.019103956763759,1202
2,4.570939322261384,1202
1,2.2046418877279095,1203
2,7.115613438208767,1203
1,6.303420890436103,1204
2,4.326442621892475,1204
1,4.936229002568981,1205
2,5.895608348522689,1205
1,5.818648537579924,1206
2,5.063501973393174,1206
1,3.334305885288936,1207
2,4.694472965998949,1207
1,4.9141662281804965,1208
2,6.001065167774812,1208
1,5.608035493887424,1209
2,5.208731187197638,1209
1,3.0620429148500055,1210
2,4.980081983338835,1210
1,3.0420621505931518,1211
2,6.488252544490291,1211
1,4.143544267683256,1212
2,5.588415269367977,1212
1,3.01600152720807,1213
2,5.535747032431486,1213
1,5.342200299707913,1214
2,3.6042004773838445,1214
1,3.9256619871819507,1215
2,4.131162869673402,1215
1,3.5321316913971876,1216
2,5.651071656684986,1216
1,4.579030760220693,1217
2,5.31362684115046,1217
1,5.828176575642672,1218
2,6.595897525669283,1218
1,2.5086699719522896,1219
2,5.552028255924581,1219
1,6.25664079174182,1220
2,5.878531175645372,1220
1,3.1164909700037247,1221
2,5.018481048935222,1221
1,5.36903310785273,1222
2,4.70498162559771,1222
1,5.572496597015562,1223
2,4.807434068621978,1223
1,2.511368916578678,1224
2,4.509398058482616,1224
1,2.863294607330831,1225
2,5.2389163769215665,1225
1,7.025722508913304,1226
2,4.555993653298507,1226
1,3.0858105462917544,1227
2,6.004282738024524,1227
1,5.375957227097702,1228
2,4.187359572175919,1228
1,3.289110126598131,1229
2,6.228527830183708,1229
1,4.965970472090545,1230
2,3.9452410050696036,1230
1,2.5359396238555623,1231
2,6.667769209803744,1231
1,3.6783498634312592,1232
2,5.790140207510076,1232
1,5.400047626241724,1233
2,6.473073003580149,1233
1,4.21505082825404,1234
2,5.6213900394719465,1234
1,4.617705890796004,1235
2,5.2718741604447485,1235
1,6.249821289110805,1236
2,5.003308865231774,1236
1,4.627691015534759,1237
2,5.2686307911678405,1237
1,3.971158618581709,1238
2,7.0241780503107485,1238
1,4.71758113310989,1239
2,3.572084764636296,1239
1,2.7554440250133125,1240
2,4.20192878343601,1240
1,1.2936530127784533,1241
2,6.648764416969964,1241
1,5.739121995260796,1242
2,6.160726551874797,1242
1,6.0043584790946944,1243
2,5.54859886976873,1243
1,4.505518488030578,1244
2,3.7477249927471243,1244
1,7.090678409576481,1245
2,6.2269052104909415,1245
1,4.558309164187613,1246
2,5.24941743453561,1246
1,5.7118347226117185,1247
2,4.4016043618709055,1247
1,5.952734691759939,1248
2,6.727774977291887,1248
1,4.5750181766413425,1249
2,5.812184931305251,1249
1,1.7909344229207305,1250
2,5.843912023159125,1250
1,4.367888465759802,1251
2,5.004491405426203,1251
1,3.0544852071449107,1252
2,6.553546945768915,1252
1,2.954012665144949,1253
2,5.203331993469425,1253
1,5.383088891194071,1254
2,3.589171533139139,1254
1,3.742083745184394,1255
2,6.40423109078012,1255
1,4.34717012760066,1256
2,4.362314324540424,1256
1,6.4003260381440334,1257
2,5.259732581009206,1257
1,4.575705869102807,1258
2,3.7802444209089727,1258
1,4.086782447397801,1259
2,3.997037886876973,1259
1,6.212060316974816,1260
2,7.212124644431905,1260
1,5.65626413961917,1261
2,4.8370539674765425,1261
1,7.00354562649334,1262
2,5.509479865352096,1262
1,4.484171162972276,1263
2,5.2423813519492555,1263
1,3.6750881430411146,1264
2,4.100109564672007,1264
1,4.614057549691162,1265
2,3.759842675842445,1265
1,2.7056256322794194,1266
2,4.763221424249905,1266
1,6.036837135412709,1267
2,3.375676911221913,1267
1,5.044090183559063,1268
2,7.459664443195159,1268
1,5.012426754754108,1269
2,5.66197884490878,1269
1,4.463498918121143,1270
2,4.290886394266341,1270
1,7.371833035926648,1271
2,4.571326025988271,1271
1,8.217174668903457,1272
2,4.242023063957114,1272
1,5.661659256982424,1273
2,5.676411768968448,1273
1,5.390415259601477,1274
2,3.9695147504460553,1274
1,5.4108240352129595,1275
2,7.019656626940569,1275
1,4.033736751387343,1276
2,6.113360280514236,1276
1,3.5318120923974354,1277
2,5.1200766679340495,1277
1,5.5179085779709744,1278
2,5.765090190068783,1278
1,6.403079955200844,1279
2,4.221886323334289,1279
1,4.618651549490044,1280
2,5.355712096514045,1280
1,5.5237324492214706,1281
2,4.185589079590571,1281
1,4.621289837331185,1282
2,5.279825402390706,1282
1,3.6970003137271275,1283
2,4.670026061993257,1283
1,5.900278974752514,1284
2,5.568233714222,1284
1,5.558788473386387,1285
2,6.47971609559561,1285
1,5.538912551782659,1286
2,6.288797135536361,1286
1,4.585624409728347,1287
2,5.268857208805817,1287
1,4.662570546699,1288
2,4.696853136328288,1288
1,3.929680859695782,1289
2,6.689051326239245,1289
1,3.3152599505894487,1290
2,3.9292252476045664,1290
1,3.5897045582769125,1291
2,3.8106347178978366,1291
1,3.858676285164895,1292
2,6.490571063318759,1292
1,2.689305854932461,1293
2,7.330222192221997,1293
1,3.3143591109522323,1294
2,5.021256332204429,1294
1,6.0627468508090505,1295
2,5.936330843608325,1295
1,2.7668547793178178,1296
2,7.333125905671557,1296
1,5.572339037915172,1297
2,5.283687476901237,1297
1,4.733909958156815,1298
2,4.6665233419513745,1298
1,3.625644048838006,1299
2,5.623619706910485,1299
1,6.137050329393389,1300
2,3.5548471806213255,1300
1,6.917336235583585,1301
2,5.317259637254033,1301
1,6.628197826974638,1302
2,3.90291195859913,1302
1,2.8915069509179467,1303
2,4.406101723688459,1303
1,3.4218187327880627,1304
2,5.337875217000628,1304
1,6.373059072512215,1305
2,3.850120672500984,1305
1,5.624777920107442,1306
2,4.245175582950358,1306
1,5.614996610114472,1307
2,3.6094502308982355,1307
1,4.373924821813649,1308
2,5.593022352339278,1308
1,6.877158305886997,1309
2,7.051373437660382,1309
1,4.472656495260316,1310
2,6.704764785129169,1310
1,4.537320564870596,1311
2,5.3330343663472854,1311
1,4.639640976992748,1312
2,4.068596005993033,1312
1,3.7221162453269874,1313
2,5.7454351891224,1313
1,2.1389078357440754,1314
2,6.890929461853197,1314
1,5.6308678334494715,1315
2,4.325667237875094,1315
1,4.619544807144862,1316
2,4.7566149236136965,1316
1,4.059436564697746,1317
2,6.927916375322146,1317
1,4.995732381139251,1318
2,2.8688952516522552,1318
1,0.7755339962869698,1319
2,8.021093922768534,1319
1,2.3963435189525097,1320
2,6.366018507590762,1320
1,1.5038495523315218,1321
2,7.440338074791381,1321
1,4.063393568031798,1322
2,5.908938852552667,1322
1,1.6986207601901198,1323
2,8.194556883071668,1323
1,4.038710931418381,1324
2,5.039096882546179,1324
1,2.3757631581376453,1325
2,8.171413669067746,1325
1,3.3998322345384864,1326
2,5.320242783347987,1326
1,3.8656790479987126,1327
2,7.585053243500188,1327
1,4.255803773512613,1328
2,6.880729991805787,1328
1,2.1444670722242254,1329
2,5.924749059391192,1329
1,2.5831409726824224,1330
2,6.464986508571469,1330
1,3.5459653306138716,1331
2,4.408047551515069,1331
1,5.355181135185229,1332
2,4.635940840601243,1332
1,2.6853910081765013,1333
2,6.718962930801667,1333
1,3.0983579537271684,1334
2,5.286558364253393,1334
1,3.054238465273196,1335
2,5.48775264407564,1335
1,4.629661193155573,1336
2,5.879244265386737,1336
1,5.991948702201418,1337
2,6.670659151601034,1337
1,5.8776857113396295,1338
2,4.992309440231438,1338
1,5.885439353245978,1339
2,3.8866062634388356,1339
1,5.028562030094664,1340
2,5.069315007323106,1340
1,5.001608864461643,1341
2,4.987263705287655,1341
1,5.356472753768053,1342
2,4.127884201516837,1342
1,5.41763465070673,1343
2,4.802056643678302,1343
1,3.6116295465614634,1344
2,5.070889659140216,1344
1,3.0875122127419194,1345
2,5.033927015268158,1345
1,4.767373611151958,1346
2,7.652700652025026,1346
1,4.385828675078072,1347
2,6.854696551915163,1347
1,3.7398189551045524,1348
2,5.728611560337462,1348
1,4.726614933751987,1349
2,7.670827412540304,1349
1,6.939821770940033,1350
2,4.201912563172345,1350
1,4.023100580418254,1351
2,6.035212313326644,1351
1,4.6000800640822925,1352
2,5.905148805233052,1352
1,1.3294478122353475,1353
2,7.100247102696976,1353
1,5.687536747846669,1354
2,5.025916589001181,1354
1,2.0523708943036683,1355
2,6.540665112814871,1355
1,4.762377215313562,1356
2,4.660348929985276,1356
1,4.303828518655167,1357
2,7.451059905657692,1357
1,2.048711468542989,1358
2,4.497713228517032,1358
1,5.078062829428061,1359
2,8.29019695613618,1359
1,3.8661712318473027,1360
2,6.687613319362538,1360
1,2.8573324440501326,1361
2,5.635690244420593,1361
1,5.118106529583421,1362
2,7.005533192687797,1362
1,2.580660167020692,1363
2,7.143978919131894,1363
1,3.6726545203698904,1364
2,6.226267674190663,1364
1,2.378674932837161,1365
2,8.485943468402978,1365
1,2.40868739302164,1366
2,7.598081231537168,1366
1,0.6943309707605441,1367
2,7.2735983360713785,1367
1,3.5998638149213105,1368
2,8.082692618044724,1368
1,0.08568114785681587,1369
2,7.203186346021891,1369
1,1.6868848012797166,1370
2,6.637881200138463,1370
1,5.758787357948206,1371
2,6.894037379833889,1371
1,2.6332962827901176,1372
2,7.190603859876158,1372
1,4.176405381472567,1373
2,6.138064396341924,1373
1,3.719703517908708,1374
2,5.8134361523791,1374
1,3.5493769472917034,1375
2,7.728034761906847,1375
1,2.8902210763949894,1376
2,6.8476031305290554,1376
1,5.831792588166752,1377
2,6.10601166884418,1377
1,4.266750498367247,1378
2,7.523533744809535,1378
1,5.294591455460392,1379
2,4.627010113506748,1379
1,3.222925658361549,1380
2,5.469392842352001,1380
1,2.923858935311895,1381
2,5.55488188935978,1381
1,3.992569807935969,1382
2,5.351777136180411,1382
1,5.454542527588686,1383
2,5.827390742773419,1383
1,3.353531465420929,1384
2,5.027938375770571,1384
1,3.5661402766924852,1385
2,6.365358675242834,1385
1,3.977170633000869,1386
2,4.068293956508372,1386
1,4.696047950022057,1387
2,5.468620199768231,1387
1,3.740772375205697,1388
2,4.966203195958101,1388
1,3.3646673835669882,1389
2,5.055632379449768,1389
1,6.034673285316766,1390
2,4.56836623063925,1390
1,5.440349295922702,1391
2,5.288532945181537,1391
1,3.1486020540155955,1392
2,6.473506938242268,1392
1,3.8270257493504376,1393
2,5.881369850759636,1393
1,4.384528870611472,1394
2,5.65491028488807,1394
1,2.799782999871607,1395
2,6.2942894160646485,1395
1,4.3598474469368185,1396
2,6.4420867927780225,1396
1,4.983747749994538,1397
2,5.778899027354381,1397
1,4.983684307805887,1398
2,6.126956531365144,1398
1,3.5989241704874892,1399
2,5.670055314958699,1399
1,4.294655865076948,1400
2,6.870853396652095,1400
1,1.5264177316770637,1401
2,7.781489661295892,1401
1,0.14247910071054248,1402
2,7.618310049927935,1402
1,4.578959538510725,1403
2,4.2810603258005475,1403
1,2.233881448059489,1404
2,7.41754536777859,1404
1,3.3311515795553226,1405
2,6.696924239658947,1405
1,3.216829919825962,1406
2,5.065211708401823,1406
1,5.829445182820656,1407
2,5.412491310148329,1407
1,3.424031144345299,1408
2,6.664929358613638,1408
1,3.4946036332890285,1409
2,5.414765200209766,1409
1,2.5756353715592306,1410
2,6.620914920798501,1410
1,3.153506684840619,1411
2,6.403976816342511,1411
1,3.346409987189264,1412
2,7.310236695835451,1412
1,3.910005844548671,1413
2,7.037360217847494,1413
1,3.619145191023583,1414
2,6.270118597465044,1414
1,4.522036585791624,1415
2,5.338716273651969,1415
1,3.77412828745481,1416
2,4.342079443953081,1416
1,2.7651207631056,1417
2,5.782722278457519,1417
1,0.12590622633810372,1418
2,6.645744381852357,1418
1,3.2902108457929735,1419
2,5.288612477612448,1419
1,2.065982342104896,1420
2,7.005340282380047,1420
1,3.752106058987487,1421
2,7.803740008087151,1421
1,6.370966716108094,1422
2,5.872243132216841,1422
1,7.127692310197398,1423
2,4.404957795153903,1423
1,3.0124948653397428,1424
2,6.201200787668531,1424
1,4.5591635569500015,1425
2,5.814213810409488,1425
1,4.016501553629627,1426
2,3.364864242768251,1426
1,4.992491871151627,1427
2,4.449190948066828,1427
1,4.647870305649541,1428
2,6.613719300817564,1428
1,3.344555652352701,1429
2,6.706789828710024,1429
1,4.021380320891115,1430
2,7.2826767242875965,1430
1,3.8346000239214715,1431
2,4.73957537598783,1431
1,5.4586410777087675,1432
2,4.736780122532325,1432
1,5.882477295589228,1433
2,4.643476636772925,1433
1,2.9963534760644777,1434
2,6.00460537947855,1434
1,3.6371616157699536,1435
2,5.819364192991606,1435
1,5.990875796119438,1436
2,5.546538288105539,1436
1,3.8645927276504466,1437
2,5.405208996538171,1437
1,4.141748754610764,1438
2,4.621415246590203,1438
1,2.9060909976229885,1439
2,6.296498607094877,1439
1,4.686706093470666,1440
2,5.291036039362416,1440
1,3.7854837181516054,1441
2,8.45644396406798,1441
1,4.745678442317095,1442
2,6.075877949782879,1442
1,4.949509518948495,1443
2,4.379393131152035,1443
1,2.8929429518650376,1444
2,7.365533675761988,1444
1,7.134428900604746,1445
2,5.044432106496941,1445
1,4.984673948155479,1446
2,5.487697511337878,1446
1,4.058316453446515,1447
2,5.969249014434021,1447
1,8.270707593544248,1448
2,3.826624920016005,1448
1,7.034326474652441,1449
2,4.601377485994514,1449
1,4.657832872875634,1450
2,5.869098078663813,1450
1,4.341248319780467,1451
2,6.3389458904646405,1451
1,5.302973084708602,1452
2,3.615769158204693,1452
1,5.04051714350712,1453
2,3.997400844028744,1453
1,5.595322051374165,1454
2,3.619948546410335,1454
1,4.417909619379471,1455
2,4.303247830075786,1455
1,5.940521068667826,1456
2,1.1233972834932944,1456
1,7.400020106926501,1457
2,3.9364320374693054,1457
1,8.41789291181523,1458
2,2.4847535573179598,1458
1,5.823662102377423,1459
2,4.635105018743159,1459
1,8.24540486775341,1460
2,3.3557971591523725,1460
1,6.595058156131612,1461
2,4.0477461156305425,1461
1,7.566784363529365,1462
2,4.727772993319328,1462
1,4.971288078935121,1463
2,2.8779573940153957,1463
1,5.258300825452688,1464
2,4.1259422280183635,1464
1,6.867902807579383,1465
2,3.0080153435728936,1465
1,6.181964020381396,1466
2,6.529059880270821,1466
1,4.5193336915826645,1467
2,3.2760220283365227,1467
1,4.531021710338591,1468
2,5.693431179536301,1468
1,7.335853775713562,1469
2,3.372845975794903,1469
1,5.390793451655306,1470
2,4.276948209257623,1470
1,6.073832672172919,1471
2,5.3251275042343345,1471
1,4.659520294754356,1472
2,4.0628509659836265,1472
1,4.946568434000092,1473
2,2.925135897082115,1473
1,6.870886385348077,1474
2,3.590804920562607,1474
1,7.144666938070972,1475
2,3.798088618044676,1475
1,5.367131108358854,1476
2,4.1611584127056815,1476
1,4.962411328803138,1477
2,4.5315761852213,1477
1,5.610289835235974,1478
2,3.654710284144891,1478
1,6.6243784568347905,1479
2,5.053832487691383,1479
1,6.072964427228296,1480
2,4.282361173504369,1480
1,5.340808702941228,1481
2,2.754760188945179,1481
1,6.801532472480181,1482
2,2.444719188682399,1482
1,6.311527406419821,1483
2,3.806931346028162,1483
1,4.5176975068643515,1484
2,4.786746328276686,1484
1,4.933529133181092,1485
2,4.995148244663003,1485
1,4.9902657649465025,1486
2,3.3639689754171656,1486
1,4.982841197851377,1487
2,5.729742213533817,1487
1,4.586452457263242,1488
2,5.939596869541961,1488
1,4.637648792708067,1489
2,5.311044446593724,1489
1,4.529114718965115,1490
2,3.577319144559503,1490
1,4.370953009651875,1491
2,5.6750239104966,1491
1,4.559665716893943,1492
2,4.757795411341688,1492
1,7.7798207837690825,1493
2,5.05448825595433,1493
1,5.036789822178937,1494
2,4.508697301037474,1494
1,3.5347391678630777,1495
2,3.8004335626357957,1495
1,6.378633847088515,1496
2,3.8098643957762843,1496
1,5.332460340834149,1497
2,4.672199418272541,1497
1,5.9959813017876735,1498
2,5.3492676265552195,1498
1,6.635853279220987,1499
2,5.361084814871846,1499
1,3.029885499534942,1500
2,4.756132024070925,1500
1,6.0099540910353,1501
2,4.674852627730825,1501
1,7.732943847599622,1502
2,4.746008524079296,1502
1,5.785207909292772,1503
2,4.4755334573613546,1503
1,5.338948622928225,1504
2,3.632775326819949,1504
1,5.065533429705899,1505
2,4.994902274866983,1505
1,4.556309207884432,1506
2,4.261285231659805,1506
1,6.113167303009007,1507
2,4.160760807275334,1507
1,3.57384657357076,1508
2,5.6072783717376105,1508
1,7.993995028947997,1509
2,4.998868632047577,1509
1,5.764349274739454,1510
2,5.481183520482796,1510
1,5.037452243583081,1511
2,5.506115402609842,1511
1,5.616321432435052,1512
2,4.373508239219849,1512
1,3.333450646214225,1513
2,7.308713821582979,1513
1,4.537608883294509,1514
2,5.794755932680702,1514
1,3.99381075976617,1515
2,6.677820921139813,1515
1,4.126661196718742,1516
2,3.9068865038573284,1516
1,6.618382284403401,1517
2,3.454167099151529,1517
1,1.135523346009552,1518
2,6.6965598033526215,1518
1,5.389406777100405,1519
2,4.6989046644903105,1519
1,1.4688892203710504,1520
2,7.385508553634776,1520
1,5.479691092450408,1521
2,5.342564523357189,1521
1,4.979299730662452,1522
2,6.451677951446596,1522
1,3.5468307014156926,1523
2,6.059346510503778,1523
1,3.812664751982601,1524
2,7.09549027275259,1524
1,2.8172427507973024,1525
2,6.829514264868845,1525
1,4.2842205964877085,1526
